"pri_auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes"
"05/04/2022","ANAC/Spring Meeting","20,207","0","Recapped","CPGI","Digital Events","Digital (you must add id from venues_profiles for this to link)","1101 14th St NW","Washington","DC","20005","Washington D.C","Not a target market","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","American Academy of HIV Medicine (AAHIVM), Association of Nurses in AIDS Care (ANAC)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/05/2022","Asian Health Coalition (GBCGAC) - Blood Pressure Clinic with Wellness Consultant in May","19,693","0","Finished","CEP","Events","2Life community, Community Brighton (you must add id from venues_profiles for this to link)","30 Wallingford Rd","Boston","MA","02135","Boston, MA / Target Market","Boston, MA","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","27","27","27","Asian","0","0","0","0","","","0","0","","","","","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/05/2022","Denver YMCA / Lobby kiosk exhibit at Duncan YMCA","20,237","0","Recapped","CPGI","Modular Exhibit Panels","Duncan YMCA (you must add id from venues_profiles for this to link)","6350 Eldridge St","Arvada","CO","80004","Colorado","Denver, CO","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","50","30","30","Black, African or African American, American Indian or Alaska Native, Asian, Income - High, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Older Adults, Rural, White/Caucasian","0","0","0","0","","","0","0","","","","","","","","","","","","","","YMCA of Metro Denver","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/05/2022","Virtual Ambassador Program | Spring Engagement Session","19,987","0","Recapped","DV","VAP - Live Demo/Engagement ","Spring Engagement (you must add id from venues_profiles for this to link)","n/a","n/a","","","Admin","Not a target market","4","","0","13","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/07/2022","FiftyForward/ Nashville Wellness Fest","20,008","0","Recapped","CEP","Booth/Tabling","Nashville Fairgrounds (you must add id from venues_profiles for this to link)","625 Smith Ave","Nashville","TN","37203","Tennessee","Not a target market","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","200","200","0","Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","FiftyForward","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/07/2022","FiftyForward/ Older Americans Month Block Party","20,009","0","Recapped","CEP","Booth/Tabling","FiftyForward Donelson Station (you must add id from venues_profiles for this to link)","108 Donelson Pike","Nashville","TN","37214","Tennessee","Not a target market","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","40","40","0","Older Adults","0","0","0","0","","","0","0","","","","","","","","","","","","","","","FiftyForward","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/07/2022","Gundersen/La Crosse Marathon","20,135","0","Recapped","HPO","Booth/Tabling","Gundersen Health (you must add id from venues_profiles for this to link)","1900 South Ave","La Crosse","WI                                                                                                                                                                                                      ","54601","Wisconsin ","Wisconsin","2","Smith's Bike Shop","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","700","10","700","White/Caucasian, Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","All of Us, Wisconsin","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/10/2022","AAPA / AAPA+PA Foundation Landing Page Monthly Views - April 2022","19,817","0","Finished","CPGI","CPGI Other","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","Not a target market","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","61","0","","","","","","","","","","","","","","","","","","","","","","","","American Academy of Physician Assistants (AAPA)","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/10/2022","Nehemiah Ministries","19,787","0","Finished","DV","VAP - Live Demo/Engagement ","Nehemiah Ministries Christian (you must add id from venues_profiles for this to link)","3606 N Rancho Dr","Las Vegas","NV","89130","Nevada","Not a target market","4","","0","7","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/10/2022","AHECWW at Whatcom/April 2022 Western Forum for Migrant and Community Health","20,031","0","Recapped","CPGI","Events","Portland Marriott Downtown Waterfront (you must add id from venues_profiles for this to link)","1401 SW Naito Pkwy","Portland","OR","97201","Washington","Washington","2","National Alliance for Hispanic Health","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","249","166","166","Black, African or African American, American Indian or Alaska Native, Income - Low, Hispanic, Latino or Spanish (H/L/S), Rural, White/Caucasian, Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","Area Health Education Center of Western Washington (AHECWW)","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/10/2022","Gundersen/Onalaska Health Care Week","20,136","0","Recapped","HPO","Booth/Tabling","Gundersen Health System (you must add id from venues_profiles for this to link)","1900 South Ave","La Crosse","WI","54601","Wisconsin","Wisconsin","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","200","38","0","White/Caucasian","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","All of Us, Wisconsin","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/11/2022","All of Us Houston  TX Enrollment and Research Presentation","20,043","0","Finished","DV","VAP - Live Demo/Engagement ","Houston Market (you must add id from venues_profiles for this to link)","401 Branard St","Houston","TX","77006","Texas","Houston, TX","4","","0","8","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/11/2022","Event/First Evangelist Housing CDC","20,122","0","Recapped","CPGI","Booth/Tabling","First Evangelist Housing CDC (you must add id from venues_profiles for this to link)","2826 Martin Luther King Jr Blvd","New Orleans","LA","70113","Louisiana Regional Market - New Orleans","New Orleans, LA","2","none","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","50","30","0","Black, African or African American, Hispanic, Latino or Spanish (H/L/S), White/Caucasian","0","0","0","0","","","0","0","","","","","","","","","","","","","","Delgado Community College","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/11/2022","FiftyForward/ Walk with a Doc at Centennial Park: Dr. Amy Price Neff- Route 66","20,082","0","Recapped","CEP","Booth/Tabling","Centennial Park (you must add id from venues_profiles for this to link)","2500 West End Ave","Nashville","TN","37232","Tennessee","Not a target market","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","100","100","0","Older Adults","0","0","0","0","","","0","0","","","","","","","","","","","","","","","FiftyForward","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/11/2022","ANAC/Webinar","20,206","0","Recapped","CPGI","Webinar","Digital (you must add id from venues_profiles for this to link)","1101 14th St NW","Washington","DC","20005","Washington D.C","Not a target market","4","","20","20","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","American Academy of HIV Medicine (AAHIVM), Association of Nurses in AIDS Care (ANAC)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/11/2022","Silver Valley Community Resource Center: Introduction to AOU","20,035","0","Finished","DV","VAP - Live Demo/Engagement ","Silver Valley Community Resource Center (you must add id from venues_profiles for this to link)","120 W Cameron Ave","Kellogg","ID","83837","Idaho","Not a target market","4","","0","2","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/11/2022","Gundersen/La Crosse Health Care week","20,137","0","Recapped","HPO","Booth/Tabling","Gundersen Health (you must add id from venues_profiles for this to link)","1900 South Ave","La Crosse","WI                                                                                                                                                                                                      ","54601","Wisconsin ","Wisconsin","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","350","35","35","Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","All of Us, Wisconsin","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/12/2022","NAHH / The Power of Latinos Summit ","20,161","0","Recapped","CEP","Booth/Tabling","Texas A&M University: Commerce at Dallas  (you must add id from venues_profiles for this to link)","8750 N Central Expy","Dallas","TX","75231","Dallas, TX / Target Market","Dallas, TX","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","200","80","0","Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","","National Alliance for Hispanic Health (NAHH)","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/12/2022","Louisville Latinx Educational Outreach Project : May Meeting","20,045","0","Finished","DV","VAP - Live Demo/Engagement ","Louisville Latinx Educational Outreach Project (you must add id from venues_profiles for this to link)","4019 Dixie Hwy","Louisville","KY","40299","Kentucky","Not a target market","4","","0","20","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American, Hispanic, Latino or Spanish (H/L/S), White/Caucasian","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/12/2022","FiftyForward/ All of Us Cafe- Bordeaux","20,010","0","Recapped","CEP","Booth/Tabling","FiftyForward Bordeaux (you must add id from venues_profiles for this to link)","3315 John Mallette Drive","Nashville","TN                                                                                                                                                                                                      ","37218","Tennessee ","Not a target market","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","10","10","0","Older Adults","0","0","0","0","","","0","0","","","","","","","","","","","","","","","FiftyForward","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/12/2022","March of Dimes Nebraska","20,048","0","Finished","DV","VAP - Live Demo/Engagement ","March of Dimes Nebraska (you must add id from venues_profiles for this to link)","N/A","Omaha","NE","68124","Nebraska","Not a target market","4","","0","1","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American, Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/12/2022","Gundersen/Tomah Tabling 4/12/2022","19,971","0","Recapped","HPO","Booth/Tabling","Gundersen Health (you must add id from venues_profiles for this to link)","1900 South Ave","La Crosse","WI                                                                                                                                                                                                      ","54601","Wisconsin ","Wisconsin","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","20","6","0","Rural","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","All of Us, Wisconsin","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
